"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit"
"2018","E-SAG-12-023","KhijiChandeshwori.",0.03112348,0.01325538,6.218955197,5.83028083,6.024618014,0.135457571,0.277812793,"Low",524103135025
"2019","E-SAG-12-005","Barudeshwor",0.011758734,0.034732581,6.218955197,5.83028083,6.024618014,0.135002676,0.276879841,"Low",NA
"2020","E-SAG-15-114","Tilathi",0.016655561,0.037151969,1.169383003,6.666666667,3.918024835,0.134339203,0.275519109,"Low",524103155041
"2021","E-SAG-15-071","Launiya",0.017042755,0.036075546,1.169383003,6.666666667,3.918024835,0.134052002,0.274930082,"Low",524103155035
"2022","E-SAG-15-013","Basbalpur",0.018997078,0.03230294,1.169383003,6.666666667,3.918024835,0.133967262,0.274756287,"Low",524103155081
"2023","W-LUM-50-007","Baraipur",0.010281421,0.034558303,6.835720944,6.642246642,6.738983793,0.13378271,0.274377785,"Low",524309495042
"2024","E-SAG-15-014","Basbiti",0.01624626,0.037582539,1.169383003,6.666666667,3.918024835,0.133742335,0.27429498,"Low",524103155058
"2025","E-SAG-15-051","Jagatpur",0.012730357,0.047659908,1.169383003,6.666666667,3.918024835,0.133460778,0.273717529,"Low",524206355032
"2026","W-LUM-47-065","Wakamalang",0.019562729,0.030385882,5.31827831,2.664835165,3.991556738,0.133377078,0.273545867,"Low",524309465010
"2027","W-GAN-41-003","Dharapani",0.063235047,0.010374667,4.443272456,2.753357753,3.598315105,0.133150786,0.27308176,"Low",524411595027
"2028","W-GAN-39-024","Jagatradevi",0.005236146,0.08918933,5.197232131,4.877899878,5.037566005,0.132999031,0.272770523,"Low",524307415054
"2029","E-SAG-15-036","Diman",0.013653155,0.043907805,1.169383003,6.666666667,3.918024835,0.132927235,0.272623275,"Low",524103155014
"2030","E-KOS-05-044","Necha",0.007944121,0.042646852,5.098350931,8.766788767,6.932569849,0.132925725,0.272620177,"Low",524102055031
"2031","E-SAG-15-038","Farseth",0.016551065,0.03603454,1.169383003,6.666666667,3.918024835,0.132699934,0.272157097,"Low",524103155057
"2032","W-GAN-40-037","Saimarang",0.052266291,0.012004679,7.442214042,0,3.721107021,0.132662485,0.272080294,"Low",524307395005
"2033","E-SAG-15-093","Pipra(Purba)",0.013166673,0.045096996,1.169383003,6.666666667,3.918024835,0.132504395,0.271756064,"Low",524103155011
"2034","E-SAG-15-031","Deurimaruwa",0.017350667,0.034148237,1.169383003,6.666666667,3.918024835,0.132408912,0.271560234,"Low",524103155032
"2035","W-GAN-39-034","Malyangkot",0.009596247,0.048018715,5.197232131,4.877899878,5.037566005,0.132406988,0.271556289,"Low",524307415035
"2036","W-GAN-37-010","Bhoje",0.024400507,0.020421281,5.97793252,3.199023199,4.58847786,0.131739747,0.270187831,"Low",524307375030
"2037","E-KOS-06-046","Shahebgunj",0.009799499,0.041662694,5.040702255,6.062271062,5.551486659,0.131357088,0.269403027,"Low",NA
"2038","E-SAG-15-109","Sitapur",0.013669773,0.04225729,1.169383003,6.666666667,3.918024835,0.131293545,0.269272705,"Low",524103155028
"2039","M-RAP-56-011","Gobardiya",0.002608538,0.157075738,5.405470571,5.622710623,5.514090597,0.131218,0.269117768,"Low",524410565006
"2040","E-KOS-05-036","Lakhantari",0.007234116,0.045035486,5.098350931,8.766788767,6.932569849,0.131203331,0.269087684,"Low",524102055063
"2041","W-GAN-39-038","Pakwadi",0.00733,0.061079314,5.197232131,4.877899878,5.037566005,0.131141342,0.268960548,"Low",524307415048
"2042","W-GAN-39-018","Chitrebhanjyang",0.012232117,0.036403599,5.197232131,4.877899878,5.037566005,0.130904799,0.268475418,"Low",NA
"2043","W-LUM-50-068","Shivagadhi",0.005091936,0.06509796,6.835720944,6.642246642,6.738983793,0.130721863,0.268100231,"Low",524309495075
"2044","M-RAP-56-028","Rajpur",0.002844447,0.141390718,5.405470571,5.622710623,5.514090597,0.130405996,0.267452412,"Low",524103165067
"2045","E-KOS-05-042","Motipur",0.006401798,0.049125893,5.098350931,8.766788767,6.932569849,0.129668819,0.26594052,"Low",524204195039
"2046","E-KOS-06-010","Bhaluwa",0.008908435,0.044082083,5.040702255,6.062271062,5.551486659,0.129665453,0.265933616,"Low",524102065014
"2047","W-LUM-50-071","Sirsihawa",0.007773369,0.041478165,6.835720944,6.642246642,6.738983793,0.129521267,0.265637901,"Low",524309495076
"2048","W-GAN-39-056","Thuladihi",0.013037118,0.033061562,5.197232131,4.877899878,5.037566005,0.129491693,0.265577249,"Low",524307415003
"2049","W-GAN-39-035","Manakamana",0.009415904,0.044953473,5.197232131,4.877899878,5.037566005,0.128710906,0.263975916,"Low",524205285057
"2050","E-KOS-06-039","Panchakanya",0.002171462,0.173263089,5.040702255,6.062271062,5.551486659,0.127826978,0.262163048,"Low",524102065003
"2051","W-GAN-39-037","Oraste",0.011406151,0.03603454,5.197232131,4.877899878,5.037566005,0.127455802,0.261401796,"Low",524307415010
"2052","E-KOS-05-003","Amgachhi",0.005594082,0.05333932,5.098350931,8.766788767,6.932569849,0.12741587,0.261319898,"Low",524102055004
"2053","M-RAP-56-032","Saudiyar",0.002997946,0.124055183,5.405470571,5.622710623,5.514090597,0.127048892,0.260567256,"Low",524410565021
"2054","W-GAN-39-057","Thumpokhara",0.007366987,0.055256378,5.197232131,4.877899878,5.037566005,0.127046985,0.260563345,"Low",524307415044
"2055","E-SAG-12-055","Ubu",0.010849097,0.031267524,6.218955197,5.83028083,6.024618014,0.126903092,0.260268231,"Low",524103135031
"2056","W-LUM-50-037","Jawabhari",0.008654509,0.034773587,6.835720944,6.642246642,6.738983793,0.126579134,0.25960382,"Low",524309495064
"2057","E-SAG-12-053","Thoksel",0.012102252,0.027556428,6.218955197,5.83028083,6.024618014,0.126184557,0.258794574,"Low",524103135036
"2058","E-KOS-05-025","Hoklabari",0.005837183,0.049515456,5.098350931,8.766788767,6.932569849,0.1260703,0.258560241,"Low",524102055024
"2059","E-SAG-12-008","Bhussinga",0.020432055,0.016218106,6.218955197,5.83028083,6.024618014,0.125915897,0.258243573,"Low",524103135023
"2060","E-SAG-12-026","Kuntadevi",0.013331066,0.024778231,6.218955197,5.83028083,6.024618014,0.12578289,0.257970785,"Low",524103135018
"2061","E-KOS-10-008","Bhojpur",0.005361899,0.076333765,4.667106139,5.045787546,4.856446842,0.125733589,0.257869673,"Low",524102105022
"2062","C-JAN-20-048","Solpathana",0.015041779,0.022502366,5.191504838,6.547619048,5.869561943,0.125712275,0.25782596,"Low",524204205005
"2063","E-SAG-13-013","Buipa",0.009430878,0.046521975,4.999627576,3.959096459,4.479362018,0.125258961,0.256896249,"Low",524103125036
"2064","W-GAN-37-030","Gilunng",0.026494327,0.015982318,5.97793252,3.199023199,4.58847786,0.124782523,0.255919113,"Low",524307375032
"2065","E-SAG-15-043","Goithi",0.012675382,0.038453929,1.169383003,6.666666667,3.918024835,0.124067012,0.254451655,"Low",524103155044
"2066","E-SAG-15-033","Dharampur",0.008567778,0.056845384,1.169383003,6.666666667,3.918024835,0.124034795,0.254385581,"Low",524206325076
"2067","W-GAN-40-010","Dhikur Pokhari",0.006828715,0.075021554,7.442214042,0,3.721107021,0.123993542,0.254300975,"Low",NA
"2068","E-SAG-11-029","Salleri",0.011317498,0.067558355,1.908867654,3.058608059,2.483737856,0.123835477,0.253976796,"Low",524103115001
"2069","M-RAP-56-022","Manpur",0.002250842,0.152380484,5.405470571,5.622710623,5.514090597,0.123665752,0.253628704,"Low",524204195095
"2070","W-GAN-40-006","Chapakot",0.018581725,0.027033594,7.442214042,0,3.721107021,0.123183912,0.252640488,"Low",524307415045
"2071","E-SAG-12-028","Mamkha",0.009513422,0.03236445,6.218955197,5.83028083,6.024618014,0.12286971,0.251996083,"Low",524103135008
"2072","E-SAG-15-053","Jandaul",0.010472191,0.044697182,1.169383003,6.666666667,3.918024835,0.122403815,0.25104057,"Low",524103155026
"2073","W-LUM-50-062","Purusottampur",0.008324783,0.032282437,6.835720944,6.642246642,6.738983793,0.121892752,0.24999242,"Low",524309495066
"2074","E-KOS-05-052","Sidharaha",0.007027284,0.036998195,5.098350931,8.766788767,6.932569849,0.121699116,0.249595289,"Low",524102055065
"2075","W-GAN-39-030","Kuwakot",0.008451819,0.042236786,5.197232131,4.877899878,5.037566005,0.1216057,0.2494037,"Low",524514745057
"2076","E-SAG-12-009","Bigutar",0.013464091,0.022112803,6.218955197,5.83028083,6.024618014,0.121502006,0.24919103,"Low",524103135016
"2077","W-LUM-47-032","Jhirubas",0.013965368,0.032056901,5.31827831,2.664835165,3.991556738,0.121349711,0.248878685,"Low",524309465013
"2078","W-GAN-39-052","ShreekrishnaGandaki",0.003900062,0.09036827,5.197232131,4.877899878,5.037566005,0.121088458,0.248342877,"Low",524307415056
"2079","E-SAG-12-011","Chyanam",0.01038572,0.028325301,6.218955197,5.83028083,6.024618014,0.12101714,0.248196608,"Low",524103135040
"2080","W-GAN-39-002","Arjunchaupari",0.005406035,0.064657139,5.197232131,4.877899878,5.037566005,0.120755064,0.247659111,"Low",NA
"2081","W-GAN-39-041","Pelakot",0.005924831,0.058926468,5.197232131,4.877899878,5.037566005,0.120707905,0.247562392,"Low",524307415059
"2082","E-SAG-13-024","Diktel",0.004305677,0.090901356,4.999627576,3.959096459,4.479362018,0.120580199,0.247300476,"Low",524103125044
"2083","M-BHE-57-005","Bejapur",0.001890429,0.125377645,6.604694962,8.174603175,7.389649068,0.120540999,0.247220081,"Low",524411575016
"2084","E-SAG-15-076","Mainakaderi",0.013584872,0.032866781,1.169383003,6.666666667,3.918024835,0.120492487,0.247120587,"Low",524103155016
"2085","E-KOS-05-047","Pokhariya",0.007401434,0.033953455,5.098350931,8.766788767,6.932569849,0.120327449,0.246782107,"Low",524206345043
"2086","E-SAG-12-027","Madhavpur",0.01141673,0.025290814,6.218955197,5.83028083,6.024618014,0.120266503,0.246657112,"Low",524103135033
"2087","W-DHA-45-011","Binauna",0.004000199,0.065764317,8.303290622,4.761904762,6.532597692,0.11978045,0.245660255,"Low",524411575015
"2088","E-KOS-05-039","Mahadewa",0.004655941,0.053175294,5.098350931,8.766788767,6.932569849,0.119730244,0.245557287,"Low",524102055007
"2089","E-SAG-12-029","Manebhanjyang",0.008781388,0.031564822,6.218955197,5.83028083,6.024618014,0.11864024,0.243321774,"Low",524103135034
"2090","E-SAG-12-004","Barnalu",0.009467503,0.029176188,6.218955197,5.83028083,6.024618014,0.118503496,0.243041324,"Low",524103135001
"2091","E-MEC-04-050","Topgachchi",0.004141521,0.245485943,1.614202994,1.623931624,1.619067309,0.118072968,0.242158344,"Low",524101045039
"2092","E-SAG-12-039","Ragadeep",0.012751165,0.020903109,6.218955197,5.83028083,6.024618014,0.11710176,0.240166473,"Low",524103135019
"2093","E-SAG-14-035","Sirise",0.010655808,0.045199512,2.563173352,4.041514042,3.302343697,0.116729549,0.239403098,"Lowest",524103145026
"2094","W-LUM-47-024","Galdha",0.010141131,0.039202299,5.31827831,2.664835165,3.991556738,0.116639794,0.239219017,"Lowest",524309465012
"2095","M-RAP-56-007","Dhikpur",0.002538692,0.113106423,5.405470571,5.622710623,5.514090597,0.116553066,0.239041145,"Lowest",524410565024
"2096","W-DHA-45-016","Burtiwang",0.002684434,0.089917197,8.303290622,4.761904762,6.532597692,0.116393079,0.238713024,"Lowest",524308435053
"2097","M-RAP-56-002","Bela",0.002479542,0.115279773,5.405470571,5.622710623,5.514090597,0.116376733,0.2386795,"Lowest",524204195021
"2098","W-GAN-37-013","Bhujung",0.022085869,0.015438981,5.97793252,3.199023199,4.58847786,0.116091543,0.238094598,"Lowest",524307375031
"2099","E-SAG-12-052","Thakle",0.008918085,0.028991658,6.218955197,5.83028083,6.024618014,0.115919918,0.237742607,"Lowest",524103135035
"2100","W-GAN-39-014","Chhangchhangdi",0.010594984,0.029155685,5.197232131,4.877899878,5.037566005,0.115881675,0.237664176,"Lowest",524307415013
"2101","M-RAP-56-020","Laxmipur",0.00199499,0.140703858,5.405470571,5.622710623,5.514090597,0.11567518,0.23724067,"Lowest",524101035022
"2102","M-RAP-56-008","Duruwa",0.00207941,0.133056129,5.405470571,5.622710623,5.514090597,0.115119695,0.236101414,"Lowest",524410565026
"2103","W-LUM-47-025","Gejha",0.006980583,0.054097942,5.31827831,2.664835165,3.991556738,0.114658147,0.235154815,"Lowest",524309465004
"2104","W-LUM-47-001","Archale",0.014410655,0.026090442,5.31827831,2.664835165,3.991556738,0.114490423,0.234810826,"Lowest",524309465002
"2105","E-MEC-04-033","Lakhanpur",0.004402565,0.209328384,1.614202994,1.623931624,1.619067309,0.11427019,0.234359146,"Lowest",524204215037
"2106","E-SAG-12-018","Jyamire",0.011335409,0.021795002,6.218955197,5.83028083,6.024618014,0.114175926,0.234165818,"Lowest",524205235075
"2107","W-GAN-37-061","Uttarkanya",0.028668714,0.011194799,5.97793252,3.199023199,4.58847786,0.113770862,0.233335065,"Lowest",524307375036
"2108","M-RAP-56-003","Bijauri",0.001839592,0.142723432,5.405470571,5.622710623,5.514090597,0.113126288,0.232013094,"Lowest",524410565027
"2109","E-SAG-12-022","Ketuke",0.007954577,0.02956575,6.218955197,5.83028083,6.024618014,0.112316917,0.230353138,"Lowest",524103135056
"2110","M-BHE-57-039","Rajhena",0.000712249,0.268162587,6.604694962,8.174603175,7.389649068,0.112172053,0.230056033,"Lowest",524411575011
"2111","W-LUM-47-034","Jyamire",0.009187963,0.038484684,5.31827831,2.664835165,3.991556738,0.112171663,0.230055234,"Lowest",524205235075
"2112","W-GAN-39-058","Tindobate",0.00591103,0.04711657,5.197232131,4.877899878,5.037566005,0.111948738,0.22959803,"Lowest",524307415050
"2113","E-MEC-03-006","Chulachuli",0.002792958,0.177599536,2.448805493,3.192918193,2.820861843,0.111848287,0.229392015,"Lowest",524101035017
"2114","W-GAN-39-028","Khilu Deurali",0.006261368,0.044328122,5.197232131,4.877899878,5.037566005,0.111820933,0.229335913,"Lowest",NA
"2115","E-KOS-05-028","Jante",0.002421488,0.082823058,5.098350931,8.766788767,6.932569849,0.111611588,0.228906564,"Lowest",524102055019
"2116","E-SAG-11-030","Salyan",0.010742992,0.051924593,1.908867654,3.058608059,2.483737856,0.111481132,0.228639009,"Lowest",524103115027
"2117","E-SAG-12-017","Jantarkhani",0.012590741,0.018063402,6.218955197,5.83028083,6.024618014,0.111069153,0.227794071,"Lowest",524103135017
"2118","W-GAN-39-011","BiruwaArchale",0.009209067,0.029319711,5.197232131,4.877899878,5.037566005,0.110798024,0.227238008,"Lowest",524307415005
"2119","E-SAG-14-039","Tawashree",0.006944507,0.058946971,2.563173352,4.041514042,3.302343697,0.110571125,0.226772657,"Lowest",524103145033
"2120","M-RAP-56-041","Urahari",0.001852933,0.131846434,5.405470571,5.622710623,5.514090597,0.11044193,0.226507687,"Lowest",524410565037
"2121","E-SAG-11-011","Goli",0.023474908,0.02284067,1.908867654,3.058608059,2.483737856,0.110020302,0.225642961,"Lowest",524103115033
"2122","E-SAG-12-044","Rumjatar",0.007953493,0.027751209,6.218955197,5.83028083,6.024618014,0.109965498,0.225530562,"Lowest",524103135004
"2123","E-SAG-11-033","Tapting",0.025736309,0.020769837,1.908867654,3.058608059,2.483737856,0.109907763,0.225412152,"Lowest",524103115030
"2124","W-GAN-39-023","Jagatbhanjyang",0.00774596,0.033932952,5.197232131,4.877899878,5.037566005,0.109809325,0.225210264,"Lowest",NA
"2125","M-RAP-56-038","Tarigaun",0.0020896,0.114152091,5.405470571,5.622710623,5.514090597,0.10956545,0.224710096,"Lowest",524410565028
"2126","W-GAN-37-046","Pasagaun",0.016449254,0.01736629,5.97793252,3.199023199,4.58847786,0.109439466,0.224451712,"Lowest",524307375035
"2127","W-DHA-45-041","Nisi",0.002735689,0.072345874,8.303290622,4.761904762,6.532597692,0.108940354,0.223428074,"Lowest",524308435057
"2128","M-RAP-56-015","Hapur",0.001674172,0.13854076,5.405470571,5.622710623,5.514090597,0.108546833,0.222620993,"Lowest",524410565022
"2129","E-SAG-15-042","Gobargada",0.017776787,0.0183607,1.169383003,6.666666667,3.918024835,0.108543352,0.222613853,"Lowest",NA
"2130","E-SAG-11-019","Kureng",0.013847625,0.036926433,1.908867654,3.058608059,2.483737856,0.108294434,0.222103343,"Lowest",524103115031
"2131","M-BHE-57-020","Kanchanapur",0.001889711,0.090809091,6.604694962,8.174603175,7.389649068,0.108238777,0.221989195,"Lowest",524411575014
"2132","M-BHE-57-029","Matahiya",0.002149265,0.079347749,6.604694962,8.174603175,7.389649068,0.108014677,0.221529583,"Lowest",524411575005
"2133","W-GAN-40-011","Dhital",0.011874095,0.028509831,7.442214042,0,3.721107021,0.107999673,0.221498811,"Lowest",524307395030
"2134","E-SAG-11-006","Chaulakharka",0.024564458,0.020626314,1.908867654,3.058608059,2.483737856,0.107963807,0.221425252,"Lowest",524103115032
"2135","E-KOS-09-017","Makalu",0.007501218,0.039591861,3.211651175,5.231990232,4.221820704,0.107831547,0.221153997,"Lowest",524102095007
"2136","W-GAN-39-045","Rangvang",0.008387589,0.029473486,5.197232131,4.877899878,5.037566005,0.107587825,0.220654142,"Lowest",524307415015
"2137","W-GAN-39-039","Panchamul",0.005233885,0.047167829,5.197232131,4.877899878,5.037566005,0.107538408,0.220552793,"Lowest",524307415029
"2138","W-LUM-47-015","Chirtungdhara",0.007119932,0.043733527,5.31827831,2.664835165,3.991556738,0.107517103,0.220509098,"Lowest",524309465026
"2139","E-SAG-11-005","Bung",0.010788322,0.046337445,1.908867654,3.058608059,2.483737856,0.107480723,0.220434485,"Lowest",524103115014
"2140","W-DHA-45-038","Malma",0.003992246,0.04736261,8.303290622,4.761904762,6.532597692,0.107295028,0.220053639,"Lowest",524308435021
"2141","W-LUM-46-074","Tamghas",0.001607205,0.152185702,6.738115437,3.333333333,5.035724385,0.107193648,0.219845717,"Lowest",524309515032
"2142","E-SAG-14-033","ShorungChabise",0.009623933,0.038494935,2.563173352,4.041514042,3.302343697,0.106952962,0.219352089,"Lowest",524103145027
"2143","E-SAG-11-007","Chaurikharka",0.012933185,0.038023359,1.908867654,3.058608059,2.483737856,0.106894144,0.219231458,"Lowest",524103115006
"2144","W-GAN-39-043","Pidikhola",0.00475272,0.050807163,5.197232131,4.877899878,5.037566005,0.10674871,0.218933185,"Lowest",524307415058
"2145","M-RAP-56-029","Rampur",0.001682744,0.129457801,5.405470571,5.622710623,5.514090597,0.106301667,0.218016334,"Lowest",524204215008
"2146","W-LUM-47-050","Pipaldada",0.005727089,0.052119374,5.31827831,2.664835165,3.991556738,0.106012843,0.217423979,"Lowest",524309465036
"2147","W-GAN-39-007","BenethokDeurali",0.006466782,0.036352341,5.197232131,4.877899878,5.037566005,0.105798727,0.216984845,"Lowest",524307415012
"2148","W-GAN-40-024","Lwangghale",0.007367911,0.043169686,7.442214042,0,3.721107021,0.105778758,0.21694389,"Lowest",524307395035
"2149","W-LUM-47-026","Gothadi",0.006342769,0.046727008,5.31827831,2.664835165,3.991556738,0.105762017,0.216909554,"Lowest",524309465035
"2150","W-LUM-47-056","Sahalkot",0.014424004,0.020380275,5.31827831,2.664835165,3.991556738,0.105474156,0.216319174,"Lowest",524309465015
"2151","W-GAN-39-025","Kalikakot",0.005341902,0.043395223,5.197232131,4.877899878,5.037566005,0.10530594,0.215974178,"Lowest",524307415042
"2152","E-SAG-13-005","Bahunidanda",0.008918135,0.029094175,4.999627576,3.959096459,4.479362018,0.105139379,0.215632574,"Lowest",524103125037
"2153","E-SAG-12-001","Narayansthan",0.007810295,0.024501437,6.218955197,5.83028083,6.024618014,0.104856697,0.215052814,"Lowest",NA
"2154","E-SAG-11-002","Basa",0.013833586,0.033379363,1.908867654,3.058608059,2.483737856,0.104674169,0.214678464,"Lowest",524103115010
"2155","E-SAG-13-025","Dikuwa",0.010130998,0.02527031,4.999627576,3.959096459,4.479362018,0.104670986,0.214671937,"Lowest",524103125040
"2156","W-GAN-39-036","Nibuwakharka",0.005728739,0.039725133,5.197232131,4.877899878,5.037566005,0.104660236,0.21464989,"Lowest",524307415057
