hlcit,impl_ag,src_ag,vdc,action,desc,target,no_actions,no_hh,ave_cost
524 2 05 25 5 036,The Salvation Army,,Thaiba,Distribution,Tarpaulin,,162,100,
524 2 05 25 5 035,The Salvation Army,,Sunakothi,Distribution,Tents,,10,72,
524 2 05 25 5 036,The Salvation Army,,Thaiba,Distribution,Tents,,18,65,
524 2 05 25 5 020,The Salvation Army,,Dukuchhap,Distribution,Tents,,251,,
,The Salvation Army,,,Distribution,Tents,,10,,
,The Salvation Army,,Bagmati,Distribution,Tarpaulin,,75,75,
524 2 05 28 5 004,The Salvation Army,,Kumari,Distribution,Tarpaulin,,280,280,
524 2 04 21 5 050,The Salvation Army,,Dadhuwa,Distribution,Tarpaulin,,300,1200,
524 2 04 21 5 051,The Salvation Army,,Doramba,Distribution,Tarpaulin,,80,80,
524 2 04 21 5 036,The Salvation Army,,Khaniyapani,Distribution,Tarpaulin,,120,1024,
524 2 05 23 5 007,The Salvation Army,,Listokot,Distribution,Tarpaulin,,20,20,
524 2 05 23 5 007,The Salvation Army,,Listokot,Distribution,Tarpaulin,,100,100,
524 2 05 23 5 007,The Salvation Army,,Listokot,Distribution,tarpaulin,,60,104,
524 2 05 23 5 007,The Salvation Army,,Listokot,Distribution,Tarpaulin,,20,15,
524 2 05 23 5 007,The Salvation Army,,Listokot,Distribution,Tarpaulin,,30,26,
524 2 05 23 5 007,The Salvation Army,,Listokot,Distribution,Tarpaulin,,30,51,
524 2 05 23 5 007,The Salvation Army,,Listokot,Distribution,Tarpaulin,,30,33,
524 2 05 23 5 007,The Salvation Army,,Listokot,Distribution,Tarpaulin,,100,96,
,TUKI Association,IOM,,Distribution,Tarpaulin,Targeted group,137,137,
524 2 05 23 5 026,TUKI Association,IOM,Thumpakhar,Distribution,Construction Materials,Targeted group,87,87,
,UNHabitat,,,Distribution,CGI Bundle (72ft/bundle),Targeted group,100,15,25000
,UNHabitat,,,Distribution,CGI Bundle (72ft/bundle),Targeted group,100,14,25000
524 2 05 26 3 002,UNHabitat,,Madhyapur Thimi Municipality,Distribution,CGI Bundle (72ft/bundle),Targeted group,80,9,25000
524 2 04 22 3 001,UNHabitat,,Bhimeswor Municipality,Distribution,CGI Bundle (72ft/bundle),Targeted group,52,0,25000
524 2 04 22 3 001,UNHabitat,,Bhimeswor Municipality,Distribution,CGI Bundle (72ft/bundle),Targeted group,94,0,25000
524 2 04 22 3 001,UNHabitat,,Bhimeswor Municipality,Distribution,CGI Bundle (72ft/bundle),Targeted group,22,0,25000
524 2 04 22 3 001,UNHabitat,,Bhimeswor Municipality,Distribution,CGI Bundle (72ft/bundle),Targeted group,220,0,25000
524 2 04 22 3 001,UNHabitat,,Bhimeswor Municipality,Distribution,CGI Bundle (72ft/bundle),Targeted group,70,0,25000
524 2 05 27 3 002,UNHabitat,,Kirtipur Municipality,Distribution,CGI Bundle (72ft/bundle),Targeted group,100,8,25000
524 2 05 27 5 003,UNHabitat,,Sangkhu Bajrayogini,Distribution,CGI Bundle (72ft/bundle),Targeted group,100,13,25000
524 2 05 27 3 002,UNHabitat,,Kirtipur Municipality,Distribution,CGI Bundle (72ft/bundle),Targeted group,50,10,25000
524 2 05 27 5 049,UNHabitat,,Machchhegaun,Distribution,CGI Bundle (72ft/bundle),Targeted group,50,0,25000
524 2 05 27 5 044,UNHabitat,,Thankot,Distribution,CGI Bundle (72ft/bundle),Targeted group,60,9,25000
524 2 05 27 1 001,UNHabitat,,Kathmandu Metropolitan,Distribution,CGI Bundle (72ft/bundle),Targeted group,100,5,25000
524 2 05 25 5 038,UNHabitat,,Bungmati,Distribution,CGI Bundle (72ft/bundle),Targeted group,100,6,
524 2 05 25 5 034,UNHabitat,,Khokana,Distribution,CGI Bundle (72ft/bundle),Targeted group,80,12,
524 2 05 25 5 036,UNHabitat,,Thaiba,Distribution,CGI Bundle (72ft/bundle),Targeted group,30,0,
524 2 05 25 5 031,UNHabitat,,Siddhipur,Distribution,CGI Bundle (72ft/bundle),Targeted group,110,0,
524 2 05 25 2 001,UNHabitat,,Lalitpur Sub Metropolitan,Distribution,CGI Bundle (72ft/bundle),Targeted group,40,0,
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,26,0,25000
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,22,0,25000
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,22,0,25000
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,20,0,25000
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,34,0,25000
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,6,0,25000
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,6,0,25000
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,36,0,25000
524 2 05 23 5 038,UNHabitat,,Irkhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,30,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,30,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,36,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,34,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,44,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,36,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,2,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,32,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,40,0,25000
524 2 05 23 5 037,UNHabitat,,Kubhinde,Distribution,CGI Bundle (72ft/bundle),Targeted group,46,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,28,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,24,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,16,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,16,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,40,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,4,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,28,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,112,0,25000
524 2 05 23 5 052,UNHabitat,,Sipapokharae,Distribution,CGI Bundle (72ft/bundle),Targeted group,30,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,26,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,22,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,22,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,20,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,34,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,6,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,6,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,36,0,25000
524 2 05 23 5 043,UNHabitat,,Bhotsipa,Distribution,CGI Bundle (72ft/bundle),Targeted group,30,0,25000
524 2 05 26 5 013,UNHCR,,Gundu,Distribution,Tarpaulin,,2,1,
524 2 05 26 3 001,UNHCR,,Bhaktapur Municipality,Distribution,Tarpaulin,,3,3,
524 2 05 26 5 009,UNHCR,,Balkot,Distribution,Tarpaulin,,1,1,
524 2 05 26 5 006,UNHCR,,Changunarayan,Distribution,Tarpaulin,,1,1,
524 2 05 26 5 005,UNHCR,,Chhaling,Distribution,Tarpaulin,,40,40,
524 2 05 26 5 011,UNHCR,,Dadhikot,Distribution,Tarpaulin,,2,2,
524 2 05 26 5 007,UNHCR,,Duwakot,Distribution,Tarpaulin,,1,1,
524 2 05 26 5 015,UNHCR,,Sipadol,Distribution,Tarpaulin,,1,1,
524 2 05 26 5 003,UNHCR,,Bageshwari,Distribution,Tarpaulin,,2,2,
524 2 05 26 3 001,UNHCR,,Bhaktapur Municipality,Distribution,Tarpaulin,,2,2,
524 2 05 26 3 002,UNHCR,,Madhyapur Thimi Municipality,Distribution,Tarpaulin,,42,42,
524 2 05 26 3 001,UNHCR,,Bhaktapur Municipality,Distribution,Tarpaulin,,2,2,
,UNHCR,,Sanghukhar,Distribution,Tarpaulin,,4,4,
524 2 05 30 5 001,UNHCR,,Darkha,Distribution,Household kits (excluding tarpaulins),,45,45,
524 2 05 30 5 050,UNHCR,,Thakre,Distribution,Household kits (excluding tarpaulins),,10,10,
524 2 05 30 5 006,UNHCR,,Aginchok,Distribution,Tarpaulin,,60,0,
524 2 05 30 5 024,UNHCR,,Maidi,Distribution,Tarpaulin,,50,50,
524 2 05 30 5 047,UNHCR,,Chhatre Deurali,Distribution,Tarpaulin,,50,50,
524 2 05 30 5 026,UNHCR,,Nilkanth,Distribution,Tarpaulin,,1,0,
524 2 05 30 5 016,UNHCR,,Jharlang,Distribution,Tarpaulin,,100,,
524 2 05 30 5 030,UNHCR,,Chainpur,Distribution,Tarpaulin,,3,3,
524 2 05 30 5 050,UNHCR,,Thakre,Distribution,Tarpaulin,,54,54,
524 2 05 30 5 041,UNHCR,,Baireni,Distribution,Tarpaulin,,775,775,
524 2 05 30 5 044,UNHCR,,Kiranchok,Distribution,Tarpaulin,,20,20,
524 2 05 30 5 042,UNHCR,,Bhumisthan,Distribution,Tarpaulin,,1005,1005,
524 2 05 30 5 050,UNHCR,,Thakre,Distribution,Tarpaulin,,50,,
524 2 05 30 5 023,UNHCR,,Jyamruck,Distribution,Tarpaulin,,25,,
524 2 05 30 5 034,UNHCR,,Nalang,Distribution,Tarpaulin,,75,75,
524 2 05 30 5 027,UNHCR,,Sangkos,Distribution,Tarpaulin,,25,25,
524 2 05 30 5 047,UNHCR,,Chhatre Deurali,Distribution,Tarpaulin,,100,100,
524 2 05 30 5 042,UNHCR,,Bhumisthan,Distribution,Tarpaulin,,6,6,
524 1 02 07 5 002,UNHCR,,Aahale,Distribution,Tarpaulin,,18,18,
,UNHCR,,Rowaling,Distribution,Household kits (excluding tarpaulins),,10,10,
,UNHCR,,Virkot,Distribution,Tarpaulin,,850,850,
524 2 04 22 3 001,UNHCR,,Bhimeswor Municipality,Distribution,Tarpaulin,,25,25,
524 2 04 22 5 003,UNHCR,,Jiri,Distribution,Tarpaulin,,150,150,
524 2 04 22 5 033,UNHCR,,Suspa Kshyamawati,Distribution,Tarpaulin,,5,5,
524 2 04 22 5 003,UNHCR,,Jiri,Distribution,Tarpaulin,,32,32,
524 2 04 22 5 003,UNHCR,,Jiri,Distribution,Tarpaulin,,20,20,
524 2 04 22 5 033,UNHCR,,Suspa Kshyamawati,Distribution,Tarpaulin,,15,15,
524 2 04 22 5 012,UNHCR,,Suri,Distribution,Tarpaulin,,250,250,
524 2 04 22 5 018,UNHCR,,Shahare,Distribution,Tarpaulin,,237,237,
524 2 04 22 5 030,UNHCR,,Lakuridanda,Distribution,Tarpaulin,,50,50,
524 2 04 22 3 001,UNHCR,,Bhimeswor Municipality,Distribution,Tarpaulin,,55,55,
524 2 04 22 5 040,UNHCR,,Chilangkha,Distribution,Tarpaulin,,50,50,
524 2 04 22 5 029,UNHCR,,Alambu,Distribution,Tarpaulin,,530,530,
524 3 07 36 5 031,UNHCR,,Palungtar,Distribution,Tarpaulin,,230,230,
524 3 07 36 5 031,UNHCR,,Palungtar,Distribution,Tarpaulin,,80,0,
524 3 07 36 5 001,UNHCR,,Nataeshwar,Distribution,Tarpaulin,,40,40,
524 3 07 36 5 012,UNHCR,,Ghyalchok,Distribution,Tarpaulin,,30,24,
524 3 07 36 5 023,UNHCR,,Kharibot,Distribution,Tarpaulin,,20,16,
524 3 07 36 5 041,UNHCR,,Prok,Distribution,Tarpaulin,,20,0,
524 3 07 36 5 043,UNHCR,,Sirdibas,Distribution,Tarpaulin,,18,10,
524 3 07 36 5 018,UNHCR,,Amppipal,Distribution,Tarpaulin,,30,18,
524 3 07 36 5 019,UNHCR,,Hansapur,Distribution,Tarpaulin,,80,42,
524 3 07 36 5 001,UNHCR,,Nataeshwar,Distribution,Tarpaulin,,10,6,
524 3 07 36 5 031,UNHCR,,Palungtar,Distribution,Tarpaulin,,109,58,
524 3 07 36 5 031,UNHCR,,Palungtar,Distribution,Tarpaulin,,71,0,
524 3 07 36 5 008,UNHCR,,Phujel,Distribution,Tarpaulin,,50,23,
524 3 07 36 5 032,UNHCR,,Shrithankot,Distribution,Tarpaulin,,35,21,
524 3 07 36 5 025,UNHCR,,Virkot,Distribution,Tarpaulin,,15,9,
524 3 07 36 3 001,UNHCR,,Prithbinarayan Municipality,Distribution,Tarpaulin,,60,60,
524 3 07 36 5 055,UNHCR,,Dhawa,Distribution,Tarpaulin,,200,200,
524 3 07 36 5 034,UNHCR,,Dhuwakot,Distribution,Tarpaulin,,150,150,
524 3 07 36 5 054,UNHCR,,Baguwa,Distribution,Tarpaulin,,100,100,
524 3 07 36 5 055,UNHCR,,Dhawa,Distribution,Tarpaulin,,300,300,
524 3 07 36 5 057,UNHCR,,Masel,Distribution,Tarpaulin,,200,200,
524 3 07 36 5 058,UNHCR,,Pandrung,Distribution,Tarpaulin,,200,200,
524 3 07 36 5 052,UNHCR,,Aruchanaute,Distribution,Tarpaulin,,300,300,
524 3 07 36 5 053,UNHCR,,Arupokhari,Distribution,Tarpaulin,,175,175,
524 3 07 36 5 001,UNHCR,,Nataeshwar,Distribution,Tarpaulin,,275,275,
524 3 07 36 5 056,UNHCR,,Panchkhuwa Deurali,Distribution,Tarpaulin,,200,200,
524 3 07 36 5 063,UNHCR,,Tarkukot,Distribution,Tarpaulin,,250,250,
524 3 07 36 5 046,UNHCR,,Keroja,Distribution,Tarpaulin,,100,,
524 3 07 36 5 026,UNHCR,,Chhoprak,Distribution,Tarpaulin,,255,255,
524 3 07 36 5 039,UNHCR,,Chunchet,Distribution,Tarpaulin,,25,25,
524 3 07 36 5 050,UNHCR,,Thumo,Distribution,Tarpaulin,,60,60,
524 3 07 36 5 050,UNHCR,,Thumo,Distribution,Tarpaulin,,4,4,
,UNHCR,,Patikharka,Distribution,Tarpaulin,,250,250,
,UNHCR,,Okse,Distribution,Tarpaulin,,25,25,
,UNHCR,,Amarjyoti,Distribution,Tarpaulin,,1,1,
524 2 05 24 5 025,UNHCR,,Bhimkhori,Distribution,Household kits (excluding tarpaulins),,2,0,
524 2 05 24 5 023,UNHCR,,Mangaltar,Distribution,Household kits (excluding tarpaulins),,19,0,
524 2 05 24 5 076,UNHCR,,Chaubas,Distribution,Household kits (excluding tarpaulins),,2,0,
524 2 05 24 5 010,UNHCR,,Sanuwangthali,Distribution,Household kits (excluding tarpaulins),,8,0,
524 2 05 24 5 021,UNHCR,,Walting,Distribution,Household kits (excluding tarpaulins),,5,0,
524 2 05 24 5 075,UNHCR,,Bhumlutar,Distribution,Tarpaulin,,15,15,
524 2 05 24 5 047,UNHCR,,ChalalGaneshsthan,Distribution,Tarpaulin,,10,10,
524 2 05 24 5 053,UNHCR,,ChyasingKharka,Distribution,Tarpaulin,,20,20,
524 2 05 24 5 062,UNHCR,,Kushadevi,Distribution,Tarpaulin,,40,40,
524 2 05 24 5 073,UNHCR,,Panchkhal,Distribution,Tarpaulin,,25,25,
524 2 05 24 5 084,UNHCR,,Saping,Distribution,Tarpaulin,,40,40,
524 2 05 24 5 032,UNHCR,,Bhugdeu Mahankalchaur,Distribution,Tarpaulin,,30,30,
524 2 05 24 5 035,UNHCR,,Dapcha Chatraebangha,Distribution,Tarpaulin,,15,15,
524 2 05 24 5 083,UNHCR,,Salle Blullu,Distribution,Tarpaulin,,185,185,
524 2 05 24 5 048,UNHCR,,Phalametar,Distribution,Tarpaulin,,32,32,
524 2 05 24 5 054,UNHCR,,Dhungkharka Bahrabisae,Distribution,Tarpaulin,,20,20,
524 2 05 24 3 002,UNHCR,,Panauti Municipality,Distribution,Tarpaulin,,98,98,
524 2 05 24 5 018,UNHCR,,Sangkhupatichaur,Distribution,Tarpaulin,,23,23,
524 2 05 24 3 003,UNHCR,,Banepa Municipality,Distribution,Tarpaulin,,4,4,
524 2 05 24 5 060,UNHCR,,Gairi Bisauna Deupur,Distribution,Tarpaulin,,60,60,
524 2 05 24 5 050,UNHCR,,Salme Taldhunga,Distribution,Tarpaulin,,23,23,
524 2 05 24 5 025,UNHCR,,Bhimkhori,Distribution,Tarpaulin,,250,250,
524 2 05 24 5 023,UNHCR,,Mangaltar,Distribution,Tarpaulin,,140,140,
524 2 05 24 5 017,UNHCR,,Pokhari Narayansthan,Distribution,Tarpaulin,,90,90,
524 2 05 24 5 033,UNHCR,,Shikhar Ambote,Distribution,Tarpaulin,,40,36,
524 2 05 24 5 058,UNHCR,,Ugratara Janagal,Distribution,Tarpaulin,,10,6,
524 2 05 24 5 021,UNHCR,,Walting,Distribution,Tarpaulin,,470,470,
524 2 05 24 5 086,UNHCR,,Bekhsimle Ghartigaon,Distribution,Tarpaulin,,310,310,
524 2 05 24 5 066,UNHCR,,Rabiopi,Distribution,Tarpaulin,,1,1,
524 2 05 24 5 082,UNHCR,,Phalete,Distribution,Tarpaulin,,32,32,
524 2 05 24 5 078,UNHCR,,Dolalghat,Distribution,Tarpaulin,,1,1,
524 2 05 24 5 051,UNHCR,,Balthali,Distribution,Tarpaulin,,1,1,
,UNHCR,,Thau Thali,Distribution,Tarpaulin,,1,1,
,UNHCR,,SankhupatiChour,Distribution,Tarpaulin,,2,2,
,UNHCR,,Kargashwor,Distribution,Tarpaulin,,40,40,
,UNHCR,,Sinamangal,Distribution,Tarpaulin,,9,9,
,UNHCR,,Shankharapur,Distribution,Tarpaulin,,48,48,
,UNHCR,,Tinchuli,Distribution,Tarpaulin,,40,40,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Household kits (excluding tarpaulins),,5,0,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Household kits (excluding tarpaulins),,135,135,
524 2 05 27 5 012,UNHCR,,Jorpati,Distribution,Tarpaulin,,5,0,
524 2 05 27 5 012,UNHCR,,Jorpati,Distribution,Tarpaulin,,33,33,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Tarpaulin,,10,10,
524 2 05 27 5 033,UNHCR,,Manmaijn,Distribution,Tarpaulin,,10,10,
524 2 05 27 5 019,UNHCR,,Budhanilkantha,Distribution,Tarpaulin,,20,20,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Tarpaulin,,300,300,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Tarpaulin,,1658,,
524 2 05 27 5 017,UNHCR,,Kapan,Distribution,Tarpaulin,,5,5,
524 2 05 27 5 039,UNHCR,,Sitapaila,Distribution,Tarpaulin,,1,1,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Tarpaulin,,2,2,
524 2 05 27 5 033,UNHCR,,Manmaijn,Distribution,Tarpaulin,,1,1,
524 2 05 27 5 017,UNHCR,,Kapan,Distribution,Tarpaulin,,12,12,
524 2 05 27 5 014,UNHCR,,Sundarijal,Distribution,Tarpaulin,,24,24,
524 2 05 27 3 002,UNHCR,,Kirtipur Municipality,Distribution,Tarpaulin,,24,24,
524 2 05 27 5 012,UNHCR,,Jorpati,Distribution,Tarpaulin,,3,3,
524 2 05 27 5 038,UNHCR,,Ramkot,Distribution,Tarpaulin,,17,17,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Tarpaulin,,1,1,
524 2 05 27 5 012,UNHCR,,Jorpati,Distribution,Tarpaulin,,10,10,
524 2 05 27 5 039,UNHCR,,Sitapaila,Distribution,Tarpaulin,,5,0,
524 2 05 27 5 054,UNHCR,,Dakshinkali,Distribution,Tarpaulin,,10,0,
524 2 05 27 5 039,UNHCR,,Sitapaila,Distribution,Tarpaulin,,20,0,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Tarpaulin,,112,88,
524 2 05 27 1 001,UNHCR,,Kathmandu Metropolitan,Distribution,Tarpaulin,,113,0,
524 1 03 12 5 023,UNHCR,,Rakhawagndel,Distribution,Tarpaulin,,1585,1585,
524 2 05 25 5 034,UNHCR,,Khokana,Distribution,Tarpaulin,,200,200,
524 2 05 25 5 001,UNHCR,,Bhattedanda,Distribution,Tarpaulin,,222,222,
524 2 05 25 5 007,UNHCR,,Pyutar,Distribution,Tarpaulin,,250,250,
524 2 05 25 5 010,UNHCR,,Chaughare,Distribution,Tarpaulin,,250,250,
524 2 05 25 5 025,UNHCR,,Godawari,Distribution,Tarpaulin,,16,16,
524 2 05 25 5 004,UNHCR,,Lele,Distribution,Tarpaulin,,1,1,
524 2 05 25 5 022,UNHCR,,Chapagaun,Distribution,Tarpaulin,,1,1,
524 2 05 25 5 022,UNHCR,,Chapagaun,Distribution,Tarpaulin,,6,6,
524 2 05 25 5 004,UNHCR,,Lele,Distribution,Tarpaulin,,8,8,
524 2 05 25 5 006,UNHCR,,Nallu,Distribution,Tarpaulin,,1,1,
524 2 05 25 5 023,UNHCR,,Badikhel,Distribution,Tarpaulin,,40,40,
524 2 05 25 5 029,UNHCR,,Lubhu,Distribution,Tarpaulin,,1,1,
524 2 05 25 2 001,UNHCR,,Lalitpur Sub Metropolitan,Distribution,Tarpaulin,,57,0,
524 3 07 37 5 027,UNHCR,,Pyarjung,Distribution,Tarpaulin,,12,10,
,UNHCR,,Makawanpur,Distribution,Tarpaulin,,6,0,
,UNHCR,,Hetauda,Distribution,Tarpaulin,,1,1,
,UNHCR,,Bhimpedi,Distribution,Tarpaulin,,2,2,
,UNHCR,,Taha,Distribution,Tarpaulin,,10,10,
524 2 06 31 5 002,UNHCR,,Manthali,Distribution,Tarpaulin,,4,3,
524 2 06 31 5 012,UNHCR,,Phaparbari,Distribution,Tarpaulin,,8,5,
524 2 06 31 5 014,UNHCR,,Shikharpur,Distribution,Tarpaulin,,8,5,
524 2 06 31 5 033,UNHCR,,Tistung,Distribution,Tarpaulin,,50,50,
,UNHCR,,Thapagaun,Distribution,Tarpaulin,,5,5,
,UNHCR,,Majhitar,Distribution,Tarpaulin,,1,1,
524 2 05 28 5 053,UNHCR,,Kalyanpur,Distribution,Household kits (excluding tarpaulins),,2,0,
