"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit","lon","lat","pop_density","hc_cnt","hc_wt_cnt","hazard_score","dist_epicenter"
"495","W-LUM-48-002","Amarapuri",0.549908319,0.089824933,5.60905413,3.507326007,4.558190069,0.60835891,1.24769614,"Medium-High",524309475009,84.26248072,27.69106803,840.98,1,1,7.8,122.334765253133
"496","C-BAG-23-039","Kubhinde",1.084321839,0.030847206,6.852053081,6.572039072,6.712046076,0.607775223,1.246499042,"Medium-High",524205235037,85.74993001,27.77577221,379.39,1,1,10,26.1279802083092
"497","C-BAG-30-044","Semjong",1.105166194,0.033891946,6.817638797,5.152625153,5.985131975,0.607480872,1.245895353,"Medium-High",524205305019,84.99166851,27.98694266,134.85,1,1,9.3,52.0290462447851
"498","C-BAG-24-053","Mahadevtar",2.148314278,0.021354181,6.45603317,3.308913309,4.88247324,0.607305017,1.245534689,"Medium-High",524205245031,85.61968344,27.47205683,134.46,1,1,9,42.7312236981134
"499","C-JAN-18-041","Laximiniya",0.307562207,0.111947987,4.32799056,8.623321123,6.475655842,0.606379261,1.243636035,"Medium-High",524204185066,85.76315396,26.98040169,307.18,1,1,5.9,99.1936656762861
"500","W-GAN-37-016","Chakratirtha",0.943897883,0.051371004,5.97793252,3.199023199,4.58847786,0.605950622,1.24275693,"Medium-High",524307375018,84.50983494,28.10605355,313.52,1,1,7.7,101.111818957074
"501","C-NAR-32-033","GaurN.P.",0.091663937,0.358161798,4.379973535,9.136141636,6.758057585,0.605387179,1.241601353,"Medium-High",524206323001,85.27463274,26.77834012,1622.4,4,13,6,120.028176256508
"502","C-JAN-20-036","Majhuwa",1.535149367,0.02458345,5.191504838,6.547619048,5.869561943,0.605061778,1.240933982,"Medium-High",524204205051,85.93888536,27.33404136,94.84,1,1,6.9,71.3012785518154
"503","C-BAG-25-015","Dhusel",3.066764746,0.015479987,8.404832734,0.818070818,4.611451776,0.602693134,1.23607608,"Medium-High",524205255003,85.25789325,27.54532714,139.26,1,1,9,40.1943924718809
"504","C-BAG-23-068","Tatopani",0.469479653,0.069444658,6.852053081,6.572039072,6.712046076,0.602610714,1.235907043,"Medium-High",524205235006,85.92202182,27.98116941,72.52,1,2,9.9,44.857166001705
"505","C-NAR-35-027","Meghauli",0.380267022,0.145050556,5.37928052,2.533577534,3.956429027,0.602056358,1.234770102,"Medium-High",524206355027,84.21373132,27.58182644,464.9,2,4,7.6,129.295230399216
"506","C-JAN-19-005","Babarganj",0.284722071,0.121953595,4.208451337,8.351648352,6.280049845,0.60190268,1.234454921,"Medium-High",524204195020,85.61387134,26.95615906,1427.77,1,1,6.2,98.9810294174581
"507","C-BAG-28-017","Deurali",0.987901912,0.037480022,5.913504002,5.848595849,5.881049925,0.601620801,1.233876809,"Medium-High",524205285052,85.08328361,27.97533202,192.79,2,7,8.5,43.1090193194658
"508","C-BAG-24-039","KartikeDeurali",1.4202399,0.031380292,6.45603317,3.308913309,4.88247324,0.601477687,1.233583293,"Medium-High",524205245006,85.79963716,27.54759645,239.29,1,1,8.9,44.2741759035266
"509","C-BAG-24-068","PokhariChauri",1.368086579,0.032559231,6.45603317,3.308913309,4.88247324,0.601371072,1.233364634,"Medium-High",524205245042,85.80885271,27.57023086,432.02,1,1,8.9,43.1051238724336
"510","C-BAG-23-001","Atarpur",1.448514359,0.022369094,6.852053081,6.572039072,6.712046076,0.601370394,1.233363244,"Medium-High",524205235022,85.89421245,27.67322435,93.76,1,1,10,43.4933018133685
"511","C-BAG-24-014","ChandeniMandan",1.330211416,0.033471628,6.45603317,3.308913309,4.88247324,0.601283278,1.233184577,"Medium-High",524205245068,85.65659222,27.70320237,343.08,1,1,8.9,22.0449591756939
"512","C-BAG-23-005","Baramchi",0.972347682,0.03329735,6.852053081,6.572039072,6.712046076,0.601213506,1.233041479,"Medium-High",524205235053,85.77911956,27.86186324,176.37,1,1,10,28.0992310724794
"513","C-BAG-25-026","Khokana",0.932070121,0.050509866,8.404832734,0.818070818,4.611451776,0.601018016,1.232640544,"Medium-High",524205255034,85.29380841,27.64196734,1554.46,1,1,8.8,29.570436662658
"514","C-JAN-19-048","Kabilasi",0.281494121,0.1226097,4.208451337,8.351648352,6.280049845,0.600692787,1.231973525,"Medium-High",524204195043,85.55049281,26.93746032,768.01,1,1,6.2,100.507629331133
"515","C-BAG-23-071","Thakani",0.910520474,0.035255415,6.852053081,6.572039072,6.712046076,0.599501339,1.229529959,"Medium-High",524205235071,85.48122827,27.84780121,179.73,1,1,10,1.55917095314792
"516","C-BAG-23-050","Nawalpur",0.899597778,0.035583467,6.852053081,6.572039072,6.712046076,0.598940742,1.228380219,"Medium-High",524205235048,85.62720551,27.81263966,208.21,1,2,10,13.4101495706995
"517","C-BAG-27-012","ChouketarDahachok",0.969413868,0.041375648,8.863975701,1.816239316,5.340107508,0.598321597,1.227110401,"Medium-High",524205275040,85.22975848,27.70932523,635.16,1,1,9.9,29.8138330854481
"518","C-BAG-24-070","PuranogaunDapcha",2.147849637,0.020380275,6.45603317,3.308913309,4.88247324,0.597885369,1.226215733,"Medium-High",524205245041,85.5941666,27.54567669,391.44,1,1,9,34.1671589688959
"519","C-BAG-24-048","KuruwasChapakhori",1.54877187,0.028222785,6.45603317,3.308913309,4.88247324,0.597597899,1.225626155,"Medium-High",524205245012,85.76027471,27.49384717,276.89,1,1,8.9,46.5504138099717
"520","C-JAN-19-089","Shankarpur",0.378878129,0.089599396,4.208451337,8.351648352,6.280049845,0.597387187,1.225194001,"Medium-High",524204195077,85.48278936,27.04604297,445.94,1,1,6.3,88.2884360811366
"521","C-BAG-30-017","Jharlang",0.831127943,0.042626349,6.817638797,5.152625153,5.985131975,0.59631159,1.222988036,"Medium-High",524205305016,85.06031113,28.0991898,61.26,1,1,9.2,51.459010119382
"522","C-JAN-18-009","Bardibas",0.253662122,0.129006728,4.32799056,8.623321123,6.475655842,0.596188938,1.222736486,"Medium-High",524204185007,85.88889042,26.98020427,873.2,2,6,5.9,103.228766674612
"523","C-JAN-21-033","Makadum",1.633328852,0.019590898,7.160041941,6.059218559,6.60963025,0.595801665,1.22194222,"Medium-High",524204215039,85.95586623,27.4499375,235.77,1,1,8.5,62.826872154743
"524","C-JAN-19-074","Noukailawa",0.249483777,0.134163307,4.208451337,8.351648352,6.280049845,0.594583772,1.219444417,"Medium-High",524204195028,85.62676917,26.89615582,700.72,1,1,6.2,105.758751438851
"525","C-BAG-24-022","Devitar",1.57524726,0.027187368,6.45603317,3.308913309,4.88247324,0.593542642,1.217309141,"Medium-High",524205245069,85.5567109,27.67059128,263.69,1,1,8.9,19.8077838454698
"526","C-BAG-30-003","Baseri",0.926555749,0.037521029,6.817638797,5.152625153,5.985131975,0.592570473,1.215315301,"Medium-High",524205305009,84.8666083,28.10108266,221.14,1,1,9.2,68.1459127557325
"527","W-GAN-36-006","Baguwa",1.764708718,0.020144487,6.441465148,5.213675214,5.827570181,0.591705469,1.213541245,"Medium-High",524307365054,84.71762736,28.02834781,306.9,1,1,9.6,79.1305159072168
"528","W-GAN-36-029","Hanspur",0.944619522,0.037500525,6.441465148,5.213675214,5.827570181,0.591008772,1.212112375,"Medium-High",524307365019,84.6364034,28.16943507,207.32,2,4,9.5,91.8537367396526
"529","C-NAR-31-011","Churiyamai",0.326123023,0.146332012,4.990112867,3.644688645,4.317400756,0.590628486,1.211332437,"Medium-High",524206315005,85.01992111,27.37717221,406.78,1,1,7.8,69.5258734440354
"530","C-BAG-23-027","Hagam",0.777463871,0.039438087,6.852053081,6.572039072,6.712046076,0.590405409,1.210874925,"Medium-High",524205235051,85.81625308,27.84587139,117.96,1,1,10,31.653509237354
"531","W-GAN-36-060","Takumajhalakuribot",1.536557497,0.022850922,6.441465148,5.213675214,5.827570181,0.589268667,1.208543557,"Medium-High",524307365064,84.67871635,28.10093209,177.4,2,4,9.6,85.1972152737297
"532","W-GAN-36-048","Panchkhuwadeurali",1.6140514,0.021641227,6.441465148,5.213675214,5.827570181,0.588250429,1.206455231,"Medium-High",524307365056,84.73383684,28.08233986,208.45,1,1,9.6,79.4097277154167
"533","C-BAG-23-020","Fulpingkot",0.76433252,0.039110034,6.852053081,6.572039072,6.712046076,0.585430242,1.20067125,"Medium-High",524205235049,85.79622503,27.79440944,187.76,1,1,10,30.1138129291975
"534","C-NAR-31-026","Kogate",3.538183465,0.013111857,4.990112867,3.644688645,4.317400756,0.585089498,1.19997241,"Medium-High",524206315042,85.18842819,27.52923,53.58,1,1,8.3,45.8420306216242
"535","C-BAG-24-044","Kharelthok",1.67397352,0.024491185,6.45603317,3.308913309,4.88247324,0.584968866,1.199725004,"Medium-High",524205245081,85.67831195,27.60687381,291.51,1,1,8.9,31.6160003851425
"536","C-BAG-28-016","Dangsing",1.209982715,0.028048507,5.913504002,5.848595849,5.881049925,0.584405901,1.198570406,"Medium-High",524205285046,85.02876402,27.91196945,264.58,1,1,8.5,46.4617200593776
"537","C-NAR-31-021","Hurnamadi",0.675472085,0.067814646,4.990112867,3.644688645,4.317400756,0.582618704,1.194905007,"Medium-High",524206315009,85.14882331,27.37033065,198.31,1,1,7.9,62.3421949684699
"538","C-JAN-19-046","JanakiNagar",0.379513171,0.082935826,4.208451337,8.351648352,6.280049845,0.582519818,1.1947022,"Medium-High",524204195051,85.51918645,27.01590199,216.55,1,1,6.3,91.6652318710169
"539","C-BAG-27-009","Chalnakhel",0.825725501,0.04474844,8.863975701,1.816239316,5.340107508,0.582176314,1.193997701,"Medium-High",524205275050,85.271661,27.64279341,792.53,2,7,9.9,31.0027584872141
"540","C-NAR-33-088","Ratanpuri",0.303741288,0.10680166,4.928831353,7.200854701,6.064843027,0.581612591,1.192841548,"Medium-High",524206335026,85.09193277,27.28035219,80.81,1,1,6.7,73.7976482958935
"541","C-BAG-23-076","ThuloPakhar",0.98088795,0.029822042,6.852053081,6.572039072,6.712046076,0.581215562,1.192027273,"Medium-High",524205235025,85.8659576,27.7039112,199.14,1,2,10,39.5646148632156
"542","C-NAR-33-034","Dumarwana",0.146984123,0.220102865,4.928831353,7.200854701,6.064843027,0.581083525,1.191756476,"Medium-High",524206335061,85.03285415,27.15311493,578.48,1,1,6.5,88.9125236436278
"543","C-BAG-23-028","Haibung",1.141997021,0.025465092,6.852053081,6.572039072,6.712046076,0.580080653,1.189699665,"Medium-High",524205235079,85.46822638,27.81720088,170.95,1,1,10,3.60952726929138
"544","C-JAN-22-003","Bhedapu",0.760548347,0.037982353,7.531331947,5.860805861,6.696068904,0.578330639,1.186110525,"Medium-High",524204225024,86.0461575,27.53862388,201.42,2,3,9.3,63.8305472200635
"545","C-BAG-29-013","Saramthali",0.71000116,0.040924576,5.456937224,7.857142857,6.657040041,0.578328778,1.186106708,"Medium-High",524205295004,85.29108451,27.99692966,160.6,1,2,9.3,26.5254250528423
"546","C-BAG-23-045","Maneswor",0.824139408,0.034783839,6.852053081,6.572039072,6.712046076,0.577312606,1.184022618,"Medium-High",524205235009,85.86088723,27.80520239,176.15,1,1,10,36.2487670915013
"547","C-BAG-28-039","Mahakali",0.900530746,0.036126805,5.913504002,5.848595849,5.881049925,0.576227951,1.181798077,"Medium-High",524205285018,85.36530685,27.87529399,213.31,1,1,8.4,13.2834005930648
"548","C-NAR-35-016","Jagatpur",0.421320807,0.11476719,5.37928052,2.533577534,3.956429027,0.576206313,1.181753698,"Medium-High",524206355032,84.3068857,27.57099988,619.73,1,1,7.6,120.669517899483
"549","C-BAG-23-078","ThumPakhar",0.760445633,0.037346751,6.852053081,6.572039072,6.712046076,0.575517641,1.180341287,"Medium-High",524205235026,85.83255616,27.72746402,271.02,1,1,10,35.5423271610799
"550","C-JAN-22-035","Lapilang",0.560237682,0.05066364,7.531331947,5.860805861,6.696068904,0.574949288,1.179175641,"Medium-High",524204225036,86.08552556,27.74251417,148.29,1,1,9.3,59.1509248964846
"551","C-BAG-30-027","Lapa",0.792984253,0.039909662,6.817638797,5.152625153,5.985131975,0.574299956,1.177843911,"Medium-High",524205305017,85.03457254,28.23032525,23.23,1,1,9.2,62.6150739063005
"552","C-BAG-23-067","Talramarang",0.873852889,0.032200424,6.852053081,6.572039072,6.712046076,0.573744164,1.176704026,"Medium-High",524205235060,85.52425708,27.8524059,247.19,1,1,10,3.24608746033928
"553","C-BAG-23-037","Karthali",0.817151305,0.034312263,6.852053081,6.572039072,6.712046076,0.573062852,1.175306709,"Medium-High",524205235001,85.95981657,27.80436225,128.23,1,1,10,45.9418679619129
"554","C-BAG-27-006","Bhadrabas",1.438416714,0.024480933,8.863975701,1.816239316,5.340107508,0.572911533,1.174996365,"Medium-High",524205275007,85.42220347,27.73820531,1429.09,1,1,10,13.3593243341584
"555","C-BAG-24-087","SisaKhani",2.136852694,0.017981389,6.45603317,3.308913309,4.88247324,0.572460992,1.174072341,"Medium-High",524205245034,85.6431052,27.48268442,188.62,1,1,9,42.3426477321442
"556","C-JAN-18-013","Bharatpur",0.273685281,0.105766244,4.32799056,8.623321123,6.475655842,0.572304852,1.17375211,"Medium-High",524204185065,85.7475869,26.93678567,502.98,1,1,5.9,103.494346775375
"557","C-NAR-33-047","JitpurBhawanipur",0.136545582,0.225505483,4.928831353,7.200854701,6.064843027,0.5715902,1.172286416,"Medium-High",524206335096,84.96641983,27.1231651,1475.88,1,1,6.5,95.2127888816422
"558","C-BAG-24-045","Kharpachok",2.221674659,0.017181761,6.45603317,3.308913309,4.88247324,0.57121026,1.171507188,"Medium-High",524205245022,85.6968578,27.49191424,182.4,1,1,9,43.5370380252376
"559","C-BAG-24-010","Birtadeurali",1.637448114,0.023291742,6.45603317,3.308913309,4.88247324,0.571044298,1.171166812,"Medium-High",524205245003,85.75807626,27.56260581,187.35,1,1,8.9,40.3132896093636
"560","C-JAN-22-017","Gairimudi",0.631484305,0.043856547,7.531331947,5.860805861,6.696068904,0.570259202,1.169556643,"Medium-High",524204225002,86.12009978,27.60267701,211.26,1,1,9.3,67.0043633828721
"561","C-BAG-24-088","ThuloParsel",1.48995245,0.025383078,6.45603317,3.308913309,4.88247324,0.569445533,1.167887873,"Medium-High",524205245020,85.77952145,27.51657087,239.79,1,1,8.9,45.6236956834505
"562","C-JAN-19-069","Murtiya",0.310207112,0.094315154,4.208451337,8.351648352,6.280049845,0.568502144,1.165953055,"Medium-High",524204195076,85.48188724,26.99817612,581.01,2,3,6.2,93.6116993167941
"563","C-JAN-22-047","Sunakhani",0.569443253,0.047926451,7.531331947,5.860805861,6.696068904,0.567477366,1.163851317,"Medium-High",524204225038,86.11140245,27.70150187,257.58,1,1,9.3,62.6288580804626
"564","C-JAN-17-097","TulsiChauda",0.537364731,0.054343982,4.783111544,7.698412698,6.240762121,0.566960428,1.162791118,"Medium-High",524204175098,85.94184995,27.0568803,130.75,1,1,6.8,97.6309233339813
"565","C-BAG-23-038","Kiwool",0.891735848,0.030242359,6.852053081,6.572039072,6.712046076,0.565677547,1.16016003,"Medium-High",524205235073,85.57835029,27.93033442,113.06,1,1,10,13.0022583288803
"566","W-LUM-48-051","Pragatinagar",0.277682073,0.142046823,5.60905413,3.507326007,4.558190069,0.564404672,1.157549464,"Medium-High",524309475007,84.18552033,27.6776187,913.93,1,1,7.7,130.048358463689
"567","W-GAN-37-020","Dhamilikuwa",0.860670489,0.045363539,5.97793252,3.199023199,4.58847786,0.563729583,1.15616491,"Medium-High",524307375019,84.47595251,28.09383743,294.65,2,3,7.7,103.926370596071
"568","C-JAN-18-068","Shreepur",0.233668598,0.118334763,4.32799056,8.623321123,6.475655842,0.563636124,1.155973233,"Medium-High",524204185076,85.7832386,26.86628544,1266.55,1,1,5.9,111.96433221582
"569","C-NAR-32-086","SakhuwaDhamaura",0.206784196,0.12783804,4.379973535,9.136141636,6.758057585,0.563204927,1.155088881,"Medium-High",524206325088,85.33106026,27.00643713,982.76,1,1,6.2,94.0763380361978
"570","W-GAN-38-029","Kota",0.919733883,0.036936685,6.434894278,4.044566545,5.239730411,0.562526536,1.153697555,"Medium-High",524307405029,84.34523542,27.79016812,72.05,1,1,7.1,113.150920047641
"571","C-BAG-23-062","Sindhukot",0.822392895,0.032036397,6.852053081,6.572039072,6.712046076,0.561296909,1.151175687,"Medium-High",524205235062,85.52368665,27.82440634,260.01,1,2,10,3.36125100710757
"572","C-BAG-23-033","Jethal",1.003409617,0.026172455,6.852053081,6.572039072,6.712046076,0.560693969,1.149939105,"Medium-High",524205235011,85.91522356,27.69749597,245,1,1,10,44.3333239188841
"573","C-BAG-24-056","MajhiFeda",1.318517,0.027361646,6.45603317,3.308913309,4.88247324,0.560560653,1.149665684,"Medium-High",524205245008,85.83082286,27.59213689,243.8,1,1,8.9,43.0841082154256
"574","C-BAG-23-047","Marming",0.786415721,0.033369112,6.852053081,6.572039072,6.712046076,0.560553738,1.149651503,"Medium-High",524205235004,85.9402242,27.84817111,66.34,1,1,10,43.8448046485603
"575","C-NAR-35-011","Dibyanagar",0.517923043,0.085437228,5.37928052,2.533577534,3.956429027,0.55942077,1.147327875,"Medium-High",524206355025,84.25768185,27.61673063,447.27,1,1,7.7,124.228104807546
"576","C-BAG-27-045","Pukhulachhi",1.190213143,0.027433408,8.863975701,1.816239316,5.340107508,0.558665047,1.145777947,"Medium-High",524205275005,85.45531125,27.72923285,1934.35,1,1,10,12.899781460334
"577","C-JAN-18-018","Dhamaura",0.181974941,0.146085972,4.32799056,8.623321123,6.475655842,0.556290044,1.140907003,"Medium-High",524204185034,85.83014174,26.79512085,835.69,1,1,5.8,120.824538990638
"578","C-BAG-25-025","Kaleswor",2.580282468,0.014393313,8.404832734,0.818070818,4.611451776,0.555335232,1.138948758,"Medium-High",524205255018,85.42551826,27.50428945,88.24,1,1,9,37.9374134604383
"579","C-BAG-27-007","Bhimdhunga",1.069531351,0.029883552,8.863975701,1.816239316,5.340107508,0.554700525,1.137647024,"Medium-High",524205275037,85.23511935,27.73344828,485.78,1,1,9.9,28.1210855836154
"580","C-BAG-28-058","Thanapati",0.986649814,0.029022413,5.913504002,5.848595849,5.881049925,0.552226371,1.132572728,"Medium-High",524205285007,85.2940973,27.84187024,201.44,1,1,8.5,19.6941883048774
"581","C-BAG-28-046","Rautbesi",0.812499644,0.035234911,5.913504002,5.848595849,5.881049925,0.552183904,1.132485633,"Medium-High",524205285025,85.40905599,27.93680177,281.22,1,1,8.4,13.6474625102356
"582","C-NAR-32-046","Judibela",0.419896336,0.059326282,4.379973535,9.136141636,6.758057585,0.5521669,1.132450759,"Medium-High",524206325095,85.40350072,27.1523281,158.57,1,1,6.4,76.9863291241796
"583","C-BAG-30-043","Satyadevi",0.820414925,0.034055972,6.817638797,5.152625153,5.985131975,0.550934777,1.129923772,"Medium-High",524205305004,85.01993204,28.04260868,189.51,1,2,9.2,51.7675623445489
"584","C-BAG-27-026","JhorMahankal",0.74425576,0.042062508,8.863975701,1.816239316,5.340107508,0.55087846,1.12980827,"Medium-High",524205275024,85.3348325,27.80070765,665.76,1,1,9.9,16.2869311205753
"585","C-JAN-17-084","SakhuwaMahendranagar",0.146052379,0.182838128,4.783111544,7.698412698,6.240762121,0.55030612,1.128634447,"Medium-High",524204175090,85.95961402,26.84738347,900.46,2,7,6.5,119.553953256999
"586","C-NAR-35-029","Parbatipur",0.630243603,0.066697217,5.37928052,2.533577534,3.956429027,0.54992886,1.127860716,"Medium-High",524206355029,84.32705032,27.59930059,649.55,1,1,7.7,117.979599930978
"587","C-BAG-23-036","Kalika",1.071806195,0.023076458,6.852053081,6.572039072,6.712046076,0.54960007,1.127186393,"Medium-High",524205235019,85.76874172,27.69852901,201.72,1,1,10,31.2413218166712
"588","C-JAN-21-018","Gelu",0.429816243,0.05794231,7.160041941,6.059218559,6.60963025,0.548048001,1.124003221,"Medium-High",524204215052,86.08322491,27.45156408,215.93,1,2,8.2,72.3143587327067
"589","C-BAG-23-065","Sunkhani",0.948034026,0.025834151,6.852053081,6.572039072,6.712046076,0.547802927,1.123500595,"Medium-High",524205235023,85.82035421,27.70509538,188.75,1,2,10,35.4042678636508
